Data      810603581  8  3 rc  bc    kc    kc        4150   90    0 Qs Kh
Data      810603683  8  2 Bk  kf    -     -         4060   10    0 
Data      810603749  8  1 Br  b     b     k         4050   50    0 Ad Jc
Data      810603801  8  8 r   f     -     -         4000   20    0 
Data      810603867  8  7 c   c     r     -         3980   60  115 
Data      810603943  8  6 c   c     f     -         4035   30    0 
Data      810604061  9  5 f   -     -     -         4005    0    0 
Data      810604152 10  5 f   -     -     -         4005    0    0 
Data      810604231 11  4 c   kc    r     k         4005   60  145 Kd Jd
Data      810604309 11  3 f   -     -     -         4090    0    0 
Data      810604360 11  2 Bf  -     -     -         4090   10    0 
Data      810604403 11  1 Bf  -     -     -         4080    5    0 
Data      810604483 11 11 f   -     -     -         4075    0    0 
Data      810604553 10  9 r   f     -     -         4075   20    0 
Data      810604686 12 10 c   k     k     k         4055   20   65 Jd Js
Data      810604792 12  9 f   -     -     -         4100    0    0 
Data      810604883 12  8 cc  c     c     cf        4100   90    0 
Data      810605036 12  7 fQ  -     -     -         4010    0    0 
Data      810842934  6  4 f   -     -     -         3065    0    0 
Data      810842980  6  2 c   b     -     -         3065   20   50 
Data      810843006  6  2 Bk  k     kf    -         3095   10    0 
Data      810843087  7  1 Bf  -     -     -         3085    5    0 
Data      810843142  7  7 f   -     -     -         3080    0    0 
Data      810843160  8  7 f   -     -     -         3080    0    0 
Data      810843266  8  6 f   -     -     -         3080    0    0 
Data      810843294  8  5 f   -     -     -         3080    0    0 
Data      810843394  9  5 f   -     -     -         3080    0    0 
Data      810843449  9  4 r   kf    -     -         3080   20    0 
Data      810843494  8  3 f   -     -     -         3060    0    0 
Data      810843557  9  2 Bk  kf    -     -         3060   10    0 
Data      810843583  9  1 Bc  kf    -     -         3050   10    0 
Data      810843643  9  9 f   -     -     -         3040    0    0 
Data      810843768 11 10 f   -     -     -         3040    0    0 
Data      810843806 11  9 f   -     -     -         3040    0    0 
Data      810843853 11  8 c   c     rf    -         3040   70    0 
Data      810843967  9  5 f   -     -     -         2970    0    0 
Data      810844025  9  5 f   -     -     -         2970    0    0 
Data      810844079  9  4 cr  kf    -     -         2970   40    0 
Data      810844220 10  4 cr  b     bf    -         2930   60    0 
Data      810844306 10  3 rc  c     c     c         2870   80    0 Kh Qs
Data      810844365 11  2 Brc kcc   kcc   kf        2790  130    0 
Data      810844569 12  1 Br  bc    bc    kf        2660  100    0 
Data      810844659 10 10 f   -     -     -         2560    0    0 
Data      810844786 12 10 r   b     -     -         2560   30   85 
Data      810844910 11  9 rc  c     f     -         2615   50    0 
Data      810845067  8  5 r   rrrr  rrr   rrr       2565  331  657 Qd Qc
Data      810845133  7  3 f   -     -     -         2891    0    0 
Data      810845176  7  2 Bk  k     k     f         2891   10    0 
Data      810845206  7  1 BQ  -     -     -         2881    5    0 
Data      811012441 10  4 f   -     -     -         2146    0    0 
Data      811012516 10  3 fQ  -     -     -         2146    0    0 
Data      811013020 11  2 Bk  Q     -     -         2146   10    0 
Data      811095494  7  4 Q   -     -     -         1936    0    0 
Data      811113853  7  4 f   -     -     -         1936    0    0 
Data      811113886  6  3 c   b     br    b         1936  100  220 4h Ah
Data      811113933  6  2 Br  kc    kc    kf        2056   60    0 
Data      811114006  6  1 Bf  -     -     -         1996    5    0 
Data      811114015  6  6 f   -     -     -         1991    0    0 
Data      811114063  6  5 r   k     b     b         1991   60  145 9c As
Data      811114109  6  4 c   k     b     kf        2076   30    0 
Data      811114177  6  3 c   rr    b     k         2046   70    0 Td Ts
Data      811114234  5  2 Bk  k     b     b         1976   50    0 4c 3d
Data      811114278  5  1 Br  b     -     -         1926   30   60 
Data      811114323  5  5 r   bc    b     b         1956   80  150 
Data      811114382  5  4 r   b     k     b         2026   50  130 Td Kc
Data      811114429  5  3 r   bf    -     -         2106   30    0 
Data      811114468  5  2 Bk  b     -     -         2076   20   30 
Data      811114515  5  1 Br  -     -     -         2086   20   30 
Data      811114525  4  4 r   b     -     -         2096   30   55 
Data      811114563  3  2 Bc  kf    -     -         2121   20    0 
Data      811114600  2  1 Br  -     -     -         2101   20   30 
Data      811114602  2  2 Br  b     b     k         2111   50    0 Ts 9c
Data      811114668  2  1 Br  b     b     b         2061   70  140 7h 2h
Data      811114700  3  3 r   b     -     -         2131   30   55 
Data      811114720  3  2 Bk  k     kf    -         2156   10    0 
Data      811114740  4  1 Br  bc    kc    kr        2146  100  230 Qs Qh
Data      811114808  5  5 rc  k     k     f         2276   30    0 
Data      811114869  5  4 rrrc c     c     c         2246  120    0 5h 3d
Data      811114918  5  3 rr  bc    rc    k         2126  120  280 9h Qd
Data      811115058  7  2 Bk  kf    -     -         2286   10    0 
Data      811115116  8  1 Br  b     -     -         2276   30   80 
Data      811115147  8  8 r   c     f     -         2326   30    0 
Data      811115223 10  5 Q   -     -     -         2296    0    0 
Data      811115734 11  8 r   -     -     -         2296   20   35 
Data      811115791  9  5 r   b     -     -         2311   30   60 
Data      811115832  9  4 Q   -     -     -         2341    0    0 
Data      811186858  3  2 Bk  b     f     -         2141   20    0 
Data      811186878  3  1 Bf  -     -     -         2121    5    0 
Data      811186890  3  3 r   b     r     -         2116   70  125 
Data      811186913  3  2 B   -     -     -         2171   10   15 
Data      811186920  3  1 Bf  -     -     -         2176    5    0 
Data      811186943  4  3 r   -     -     -         2171   20   35 
Data      811186950  4  2 Bf  -     -     -         2186   10    0 
Data      811186977  4  1 Bf  -     -     -         2176    5    0 
Data      811187013  4  4 r   b     k     b         2171   50   75 9c 2c
Data      811187076  4  3 r   r     b     k         2196   60    0 5s 3c
Data      811187111  4  2 Br  b     b     kf        2136   50    0 
Data      811187138  4  1 Br  b     Q     -         2086   40    0 
Data      811208140  5  2 Brr br    b     f         2046   90    0 
Data      811208229  4  1 Br  b     b     b         1956   70  190 Jh Qc
Data      811208289  5  5 rc  Q     -     -         2076   30    0 
Data      811530179  6  3 f   -     -     -         1476    0    0 
Data      811530255  6  2 Bk  b     kc    kc        1476   60    0 Jh 9s
Data      811530308  5  1 Bf  -     -     -         1416    5    0 
Data      811530373  4  4 r   -     -     -         1411   20   35 
Data      811530408  4  3 r   b     b     -         1426   50   85 
Data      811530429  4  2 B   -     -     -         1461   10   15 
Data      811530441  4  1 Bf  -     -     -         1466    5    0 
Data      811530493  3  3 f   -     -     -         1461    0    0 
Data      811530501  3  3 r   b     k     r         1461   70  150 6c 6s
Data      811530540  3  2 Bk  b     -     -         1541   20   30 
Data      811530572  3  1 Bf  -     -     -         1551    5    0 
Data      811530584  3  3 r   k     rc    f         1546   80    0 
Data      811530625  3  2 Bc  kf    -     -         1466   20    0 
Data      811530644  3  1 Bc  b     b     -         1446   50  110 
Data      811530679  4  4 c   r     r     k         1506   70    0 Qd Ac
Data      811530723  4  3 r   br    b     b         1436   90    0 Qd 7s
Data      811530761  4  2 BQ  -     -     -         1346   10    0 
Data      811552022  2  1 BQ  -     -     -         1336    5    0 
